transcript:AT3G29185.1	Cau.Cau6BG000042	0.99	1.00	63.83	263	L1
transcript:AT5G66500.1	Cau.Cau1BG000253	0.98	0.98	57.39	299	L1
transcript:AT3G54170.1	Cau.Cau5BG000487	0.92	0.91	69.03	214	L1
transcript:AT1G04900.1	Cau.Cau9AG000953	0.95	0.95	79.06	336	L1
transcript:AT1G71020.1	Cau.Cau2AG001705	0.99	0.98	66.14	416	L1
transcript:AT3G27550.2	Cau.Cau2BG000581	1.00	0.97	58.32	347	L1
transcript:AT1G10417.1	Cau.Cau7BG000354	0.88	0.81	44.78	176	L1
transcript:AT5G51770.1	Cau.Cau9AG000352	1.00	0.99	51.37	357	L1
transcript:AT2G39445.3	Cau.Cau5AG003844	0.92	0.98	63.86	106	L1
transcript:AT4G00290.1	Cau.Cau8BG001381	0.90	0.83	64.97	293	L1
transcript:AT3G02830.1	Cau.Cau6BG001885	0.98	1.00	61.80	275	L1
transcript:AT2G19520.1	Cau.Cau4AG000903	0.95	0.99	81.56	407	L1
transcript:AT3G18860.1	Cau.Cau8BG000568	1.00	1.00	73.52	558	L1
transcript:AT3G60850.1	Cau.Cau5AG003686	1.00	1.00	66.97	444	L1
transcript:AT2G23945.1	Cau.Cau4BG002206	0.97	0.98	43.21	194	L1
transcript:AT3G06895.1	Cau.Cau4BG000396	0.92	0.59	63.83	30	L1
transcript:AT1G12250.1	Cau.Cau5AG000805	1.00	1.00	71.53	206	L1
transcript:AT3G56150.2	Cau.Cau6BG000914	1.00	1.00	71.85	661	L1
transcript:AT1G68010.1	Cau.Cau8BG000149	1.00	1.00	90.93	351	L1
transcript:AT3G27310.1	Cau.Cau2AG000949	1.00	1.00	62.60	159	L1
transcript:AT1G12640.1	Cau.Cau5AG000901	1.00	0.99	83.37	386	L1
transcript:AT3G10190.1	Cau.Cau9BG000810	1.00	1.00	54.87	124	L1
transcript:AT5G55400.3	Cau.Cau4BG001543	0.97	0.99	68.78	509	L1
transcript:AT3G20820.1	Cau.Cau2AG000188	0.98	0.97	73.46	263	L1
transcript:AT4G35320.1	Cau.Cau8AG000027	0.97	0.89	49.33	74	L1
transcript:AT4G26415.1	Cau.Cau2BG000009	0.79	0.94	43.90	108	L1
transcript:AT2G31190.2	Cau.Cau5BG002728	1.00	1.00	78.01	337	L1
transcript:AT1G64760.2	Cau.Cau5AG002482	0.94	0.94	75.99	345	L1
transcript:AT5G51350.1	Cau.Cau4AG002288	0.99	0.99	56.87	542	L1
transcript:AT1G31600.4	Cau.Cau3BG001671	0.98	0.89	65.42	227	L1
transcript:AT2G02955.1	Cau.Cau7BG000271	0.98	0.95	41.77	307	L1
transcript:AT5G07960.1	Cau.Cau5BG001030	0.96	0.97	81.55	84	L1
transcript:AT5G52240.1	Cau.Cau9AG000278	0.97	0.86	68.06	147	L1
transcript:AT4G36210.3	Cau.Cau1AG000194	0.99	0.99	70.12	467	L1
transcript:AT5G18110.1	Cau.Cau5AG002514	1.00	1.00	76.68	171	L1
transcript:AT2G01290.1	Cau.Cau2AG001719	0.91	0.92	77.37	188	L1
transcript:AT2G47390.1	Cau.Cau5BG003146	1.00	1.00	75.98	737	L1
transcript:AT2G32710.2	Cau.Cau9AG000965	1.00	1.00	38.75	112	L1
transcript:AT2G01720.1	Cau.Cau7AG001837	0.97	0.89	73.07	331	L1
transcript:AT1G02860.1	Cau.Cau5BG003042	1.00	1.00	68.45	230	L1
transcript:AT2G43420.1	Cau.Cau5AG002261	0.93	0.91	59.02	314	L1
transcript:AT4G33000.2	Cau.Cau4AG000487	0.97	0.93	70.95	171	L1
transcript:AT4G10430.1	Cau.Cau5AG000006	0.97	0.86	76.74	264	L1
transcript:AT3G13400.2	Cau.Cau2BG000003	1.00	1.00	66.43	372	L1
transcript:AT5G13180.1	Cau.Cau7AG000181	1.00	0.97	62.60	164	L1
transcript:AT5G50260.1	Cau.Cau5BG000554	1.00	0.97	65.19	236	L1
transcript:AT4G11640.1	Cau.Cau5BG000278	0.99	1.00	79.57	261	L1
transcript:AT3G17630.2	Cau.Cau5AG001982	0.98	0.97	72.17	573	L1
transcript:AT1G78310.1	Cau.Cau3AG001026	1.00	1.00	52.91	182	L1
transcript:AT1G76740.1	Cau.Cau3BG000668	0.06	0.06	42.34	47	L1
transcript:AT5G63390.1	Cau.Cau5AG000602	0.98	0.99	64.52	371	L1
transcript:AT1G34380.2	Cau.Cau3AG000577	0.95	0.89	64.52	220	L1
transcript:AT3G60900.1	Cau.Cau5BG003639	1.00	1.00	72.60	310	L1
transcript:AT2G17790.1	Cau.Cau1BG000114	1.00	1.00	78.10	617	L1
transcript:AT2G34670.2	Cau.Cau2BG002093	0.98	0.97	51.99	353	L1
transcript:AT1G33260.1	Cau.Cau5AG000002	0.92	0.87	57.01	187	L1
transcript:AT4G14570.1	Cau.Cau9BG001413	0.97	0.96	64.28	520	L1
transcript:AT5G16040.1	Cau.Cau6BG000347	0.99	1.00	83.54	330	L1
transcript:AT1G05030.1	Cau.Cau2BG001267	0.98	0.95	73.55	381	L1
transcript:AT4G15910.1	Cau.Cau9BG001776	0.98	0.99	48.62	53	L1
transcript:AT4G39260.3	Cau.Cau8AG000642	0.98	0.54	76.67	69	L1
transcript:AT5G28640.1	Cau.Cau8BG001217	1.00	1.00	59.58	143	L1
transcript:AT3G17730.1	Cau.Cau5AG001678	1.00	0.97	77.33	191	L1
transcript:AT1G43245.1	Cau.Cau3AG000674	1.00	0.98	36.41	229	L1
transcript:AT2G26500.2	Cau.Cau8AG000528	0.98	1.00	57.25	75	L1
transcript:AT4G00026.1	Cau.Cau5AG003776	0.74	0.68	75.25	149	L1
transcript:AT3G06560.1	Cau.Cau9BG001921	0.96	0.85	63.01	310	L1
transcript:AT4G29540.2	Cau.Cau4BG000883	0.98	0.98	73.49	244	L1
transcript:AT1G07150.1	Cau.Cau8AG001989	0.71	0.79	55.65	207	L1
transcript:AT5G28500.1	Cau.Cau8AG001178	1.00	1.00	57.30	255	L1
transcript:AT5G17010.1	Cau.Cau5BG002334	1.00	1.00	76.88	389	L1
transcript:AT1G06210.1	Cau.Cau5BG002718	0.80	0.78	65.90	201	L1
transcript:AT4G05410.1	Cau.Cau2BG002084	1.00	1.00	59.16	310	L1
transcript:AT3G62880.1	Cau.Cau5BG003055	0.95	0.99	68.99	89	L1
transcript:AT1G70620.3	Cau.Cau7AG000496	0.76	0.82	34.31	294	L1
transcript:AT2G41760.1	Cau.Cau9BG000660	0.95	0.97	69.67	147	L1
transcript:AT3G22620.1	Cau.Cau9AG001414	0.97	0.96	52.38	110	L1
transcript:AT5G04590.1	Cau.Cau2BG000250	1.00	0.92	80.12	516	L1
transcript:AT4G33510.1	Cau.Cau8BG000965	0.97	0.98	82.90	412	L1
transcript:AT5G63530.2	Cau.Cau7AG001421	0.94	0.95	55.65	187	L1
transcript:AT5G11070.1	Cau.Cau4AG000172	0.91	0.87	33.81	47	L1
transcript:AT1G80130.1	Cau.Cau1AG001307	1.00	1.00	41.52	142	L1
transcript:AT2G45050.1	Cau.Cau5BG003718	0.97	0.92	56.93	152	L1
transcript:AT3G58610.2	Cau.Cau9BG000434	1.00	1.00	84.26	498	L1
transcript:AT1G68480.1	Cau.Cau2AG001811	0.88	0.95	43.87	118	L1
transcript:AT3G18190.1	Cau.Cau4AG001039	1.00	1.00	90.07	481	L1
transcript:AT3G53740.3	Cau.Cau5AG003573	1.00	1.00	78.57	88	L1
transcript:AT4G36050.3	Cau.Cau1BG000150	1.00	1.00	58.37	373	L1
transcript:AT1G04500.4	Cau.Cau9AG001146	1.00	1.00	50.88	230	L1
transcript:AT1G08960.1	Cau.Cau3AG001458	0.99	0.99	65.68	354	L1
transcript:AT2G28670.1	Cau.Cau8BG001761	0.54	0.77	67.77	164	L1
transcript:AT1G12060.1	Cau.Cau2AG002735	0.96	0.91	55.35	119	L1
transcript:AT5G41270.1	Cau.Cau3BG001986	1.00	1.00	41.16	121	L1
transcript:AT1G30090.1	Cau.Cau2BG002627	1.00	1.00	73.95	298	L1
transcript:AT1G78620.2	Cau.Cau5BG001363	0.81	0.82	73.19	202	L1
transcript:AT5G61060.1	Cau.Cau5BG001040	0.97	0.98	70.16	348	L1
transcript:AT1G69480.1	Cau.Cau7BG000237	1.00	1.00	61.89	484	L1
transcript:AT3G59470.2	Cau.Cau5BG002225	0.96	0.93	62.45	158	L1
transcript:AT4G38360.2	Cau.Cau8BG000054	0.99	1.00	78.51	380	L1
transcript:AT3G46880.2	Cau.Cau8AG001884	1.00	1.00	43.75	70	L1
transcript:AT2G44850.3	Cau.Cau5BG003757	1.00	1.00	58.73	195	L1
transcript:AT5G53420.1	Cau.Cau5AG001522	0.99	0.98	53.76	150	L1
transcript:AT4G27630.2	Cau.Cau7BG001095	1.00	1.00	85.26	399	L1
transcript:AT2G03340.1	Cau.Cau6BG000041	0.97	0.98	48.07	249	L1
transcript:AT5G42870.1	Cau.Cau3AG000456	1.00	1.00	47.00	410	L1
transcript:AT1G04590.2	Cau.Cau5BG002316	0.61	0.80	61.97	145	L1
transcript:AT5G25190.1	Cau.Cau1AG001401	0.97	0.78	65.75	119	L1
transcript:AT2G31305.1	Cau.Cau3BG001586	0.93	0.98	63.00	63	L1
transcript:AT1G80360.4	Cau.Cau1BG001252	1.00	0.98	73.10	288	L1
transcript:AT3G18110.1	Cau.Cau6BG001836	0.98	0.97	69.70	989	L1
transcript:AT4G17910.4	Cau.Cau7AG001758	0.98	1.00	54.39	254	L1
transcript:AT1G50670.3	Cau.Cau4BG001437	1.00	1.00	82.69	172	L1
transcript:AT4G31040.1	Cau.Cau1AG001581	1.00	1.00	64.71	286	L1
transcript:AT4G15000.1	Cau.Cau5AG001512	1.00	1.00	82.22	111	L1
transcript:AT2G45290.2	Cau.Cau5AG003707	1.00	1.00	82.53	619	L1
transcript:AT1G75270.1	Cau.Cau7BG001978	1.00	1.00	76.06	162	L1
transcript:AT5G60860.1	Cau.Cau2BG002428	1.00	1.00	95.39	207	L1
transcript:AT1G19130.1	Cau.Cau4AG001713	0.98	1.00	73.02	138	L1
transcript:AT2G32950.1	Cau.Cau2AG001276	1.00	1.00	81.38	555	L1
transcript:AT1G05960.4	Cau.Cau5BG002254	1.00	1.00	59.35	600	L1
transcript:AT1G25540.1	Cau.Cau7AG000872	0.80	0.82	67.29	465	L1
transcript:AT4G10320.1	Cau.Cau5AG002335	0.82	1.00	79.98	787	L1
transcript:AT2G19870.1	Cau.Cau4AG000797	0.58	0.59	69.05	241	L1
transcript:AT2G20390.1	Cau.Cau5BG002656	0.91	0.93	66.86	115	L1
transcript:AT1G77710.1	Cau.Cau3BG000901	0.94	0.89	96.55	84	L1
transcript:AT3G54630.1	Cau.Cau4AG000947	1.00	0.98	49.31	284	L1
transcript:AT3G08010.1	Cau.Cau7AG000059	0.98	0.98	72.99	273	L1
transcript:AT3G26750.1	Cau.Cau1AG000230	0.97	0.99	45.09	262	L1
transcript:AT2G47930.1	Cau.Cau5AG003029	0.81	0.79	53.15	59	L1
transcript:AT5G61040.1	Cau.Cau5AG001053	1.00	1.00	38.97	281	L1
transcript:AT4G26510.4	Cau.Cau4BG001655	1.00	0.98	87.13	413	L1
transcript:AT1G53190.2	Cau.Cau4AG001086	0.99	1.00	44.09	250	L1
transcript:AT5G43820.1	Cau.Cau3AG000070	0.95	0.94	60.00	315	L1
transcript:AT3G01590.2	Cau.Cau2AG000567	0.99	0.99	80.26	244	L1
transcript:AT4G10750.1	Cau.Cau5AG000066	0.89	0.89	70.09	225	L1
transcript:AT2G26170.1	Cau.Cau4BG000514	0.98	0.99	73.36	391	L1
transcript:AT1G09790.1	Cau.Cau3AG002161	0.91	0.96	63.48	266	L1
transcript:AT5G40080.1	Cau.Cau6AG000115	0.95	0.96	78.65	70	L1
transcript:AT2G34520.1	Cau.Cau5AG003165	0.59	0.77	63.92	62	L1
transcript:AT5G66880.2	Cau.Cau1BG000387	1.00	1.00	84.02	305	L1
transcript:AT2G22360.1	Cau.Cau1AG000733	0.99	1.00	77.48	344	L1
transcript:AT1G59530.1	Cau.Cau3BG001179	0.82	0.87	44.26	54	L1
transcript:AT2G46870.1	Cau.Cau5BG003292	0.99	0.80	45.81	164	L1
transcript:AT1G67785.1	Cau.Cau7BG000551	0.98	1.00	77.42	48	L1
transcript:AT1G62280.1	Cau.Cau2BG001230	0.97	0.97	57.47	223	L1
transcript:AT4G01470.1	Cau.Cau7AG001988	1.00	1.00	84.13	212	L1
transcript:AT4G13970.1	Cau.Cau5BG003741	0.94	0.74	66.62	505	L1
transcript:AT5G16950.1	Cau.Cau5AG003410	1.00	1.00	52.53	52	L1
transcript:AT3G13040.3	Cau.Cau8BG002060	0.97	0.97	50.41	245	L1
transcript:AT2G17840.1	Cau.Cau1BG000131	0.98	0.96	66.59	299	L1
transcript:AT5G37800.1	Cau.Cau6BG000468	0.94	0.96	42.72	132	L1
transcript:AT5G64816.2	Cau.Cau3BG001091	0.98	1.00	78.74	100	L1
transcript:AT3G58170.1	Cau.Cau5BG002753	1.00	1.00	81.97	100	L1
transcript:AT4G02560.2	Cau.Cau5AG003056	0.97	0.95	44.57	476	L1
transcript:AT3G58530.1	Cau.Cau6BG000931	0.97	0.96	73.31	250	L1
transcript:AT2G44640.1	Cau.Cau5BG003800	1.00	1.00	58.00	279	L1
transcript:AT4G28610.1	Cau.Cau5BG002667	0.98	0.94	50.99	231	L1
transcript:AT2G40435.1	Cau.Cau7BG002155	0.98	0.99	62.66	99	L1
transcript:AT4G21890.1	Cau.Cau2AG002172	0.95	0.40	69.84	176	L1
transcript:AT5G17210.1	Cau.Cau6BG001823	1.00	1.00	62.91	134	L1
transcript:AT3G11210.1	Cau.Cau7BG002252	1.00	1.00	73.44	188	L1
transcript:AT3G59690.1	Cau.Cau5AG002139	1.00	1.00	57.63	321	L1
transcript:AT5G18170.1	Cau.Cau5BG002442	1.00	1.00	90.75	373	L1
transcript:AT1G52760.1	Cau.Cau1BG001277	0.95	0.97	83.76	263	L1
transcript:AT2G18410.1	Cau.Cau6AG000377	0.97	0.97	57.65	211	L1
transcript:AT3G02280.3	Cau.Cau3AG000872	1.00	1.00	66.40	417	L1
transcript:AT2G30390.1	Cau.Cau1BG000787	0.95	0.95	76.92	400	L1
transcript:AT2G29640.1	Cau.Cau8BG001951	0.47	0.93	68.82	117	L1
transcript:AT5G20120.2	Cau.Cau4AG000581	1.00	1.00	70.74	133	L1
transcript:AT1G02160.1	Cau.Cau5BG003787	0.87	0.85	83.87	52	L1
transcript:AT1G12410.1	Cau.Cau5AG000844	1.00	1.00	72.95	205	L1
transcript:AT4G22330.1	Cau.Cau2BG002729	1.00	1.00	83.92	214	L1
transcript:AT4G24960.1	Cau.Cau7BG001440	0.99	1.00	56.94	82	L1
transcript:AT1G04635.1	Cau.Cau9AG001481	1.00	1.00	64.52	100	L1
transcript:AT5G58340.2	Cau.Cau8AG000099	0.32	0.34	38.89	56	L1
transcript:AT5G25320.1	Cau.Cau4AG000199	1.00	1.00	63.47	318	L1
transcript:AT3G03740.1	Cau.Cau5BG002499	0.89	0.97	77.65	330	L1
transcript:AT4G32770.1	Cau.Cau4BG000371	0.96	0.97	70.73	331	L1
transcript:AT4G00585.1	Cau.Cau5BG003568	0.93	0.99	82.14	69	L1
transcript:AT4G18710.1	Cau.Cau2BG002496	1.00	1.00	93.16	354	L1
transcript:AT2G40370.1	Cau.Cau7BG002177	0.99	0.97	78.05	448	L1
transcript:AT1G21350.3	Cau.Cau3BG000717	0.98	0.99	71.20	178	L1
transcript:AT3G21270.1	Cau.Cau1BG000828	0.87	0.74	48.98	96	L1
transcript:AT1G17840.1	Cau.Cau5BG001731	1.00	0.98	84.07	591	L1
transcript:AT5G41810.2	Cau.Cau5BG000148	0.62	0.84	50.57	89	L1
transcript:AT1G10780.1	Cau.Cau3BG002110	1.00	1.00	68.02	285	L1
transcript:AT3G63440.1	Cau.Cau7BG000129	1.00	0.93	70.92	378	L1
transcript:AT1G48850.1	Cau.Cau7AG001863	0.99	0.99	82.19	360	L1
transcript:AT1G23000.1	Cau.Cau2BG001701	1.00	1.00	41.30	171	L1
transcript:AT3G57950.1	Cau.Cau6BG000992	0.90	0.85	47.25	86	L1
transcript:AT5G05170.1	Cau.Cau7AG000070	1.00	1.00	85.91	927	L1
transcript:AT4G29658.2	Cau.Cau4BG000901	0.94	0.89	43.02	77	L1
transcript:AT3G53170.1	Cau.Cau5AG002114	0.85	0.90	65.80	279	L1
transcript:AT3G12410.1	Cau.Cau6BG000582	0.97	0.96	31.25	70	L1
transcript:AT2G21045.1	Cau.Cau8AG000181	0.84	0.79	58.45	83	L1
transcript:AT2G39740.1	Cau.Cau7AG002316	0.80	0.93	56.06	236	L1
transcript:AT5G49660.1	Cau.Cau8AG001197	0.97	0.97	63.55	508	L1
transcript:AT3G25900.1	Cau.Cau7AG000909	0.97	0.97	80.76	256	L1
transcript:AT1G79050.1	Cau.Cau5AG001485	0.97	0.95	75.00	318	L1
transcript:AT5G64270.1	Cau.Cau4BG000374	1.00	1.00	86.79	1110	L1
transcript:AT5G16890.1	Cau.Cau5AG002404	0.97	0.97	72.14	360	L1
transcript:AT2G44920.2	Cau.Cau7BG002317	0.78	0.78	86.29	151	L1
transcript:AT2G29670.2	Cau.Cau8AG001947	0.98	0.98	59.34	324	L1
transcript:AT1G16730.1	Cau.Cau8AG002052	0.80	0.90	46.20	79	L1
transcript:AT2G39270.1	Cau.Cau7BG001938	0.92	0.90	72.46	200	L1
transcript:AT1G03380.1	Cau.Cau5BG002951	1.00	1.00	55.41	558	L1
transcript:AT5G22210.2	Cau.Cau8BG001338	1.00	1.00	65.06	54	L1
transcript:AT1G65295.1	Cau.Cau6AG001892	0.80	0.79	73.12	68	L1
transcript:AT2G43040.1	Cau.Cau2BG000728	0.98	0.99	77.23	536	L1
transcript:AT3G12685.1	Cau.Cau9AG000007	0.99	0.94	45.90	123	L1
transcript:AT4G14220.1	Cau.Cau9AG001497	0.84	0.84	48.14	155	L1
transcript:AT2G36740.1	Cau.Cau6BG001839	0.95	0.94	68.01	236	L1
transcript:AT3G62760.1	Cau.Cau5BG003016	0.96	0.96	61.90	130	L1
transcript:AT2G29190.2	Cau.Cau8AG001850	0.99	1.00	63.05	669	L1
transcript:AT3G52850.1	Cau.Cau6AG001157	1.00	1.00	76.05	473	L1
transcript:AT5G11240.1	Cau.Cau9BG001822	0.98	1.00	57.55	362	L1
transcript:AT1G51130.1	Cau.Cau2BG000140	0.99	1.00	54.92	229	L1
transcript:AT3G19830.4	Cau.Cau7AG001011	1.00	1.00	65.57	459	L1
transcript:AT1G05620.1	Cau.Cau5BG001981	0.98	0.98	79.43	251	L1
transcript:AT1G07750.1	Cau.Cau8BG001763	1.00	1.00	78.09	278	L1
transcript:AT1G59750.4	Cau.Cau3BG002386	0.99	0.97	75.67	507	L1
transcript:AT5G25800.1	Cau.Cau3BG000754	1.00	1.00	66.03	379	L1
transcript:AT2G41290.1	Cau.Cau9AG000803	0.87	0.90	58.73	195	L1
transcript:AT5G07280.1	Cau.Cau1BG001627	1.00	0.98	52.69	657	L1
transcript:AT5G26730.1	Cau.Cau2AG001346	0.61	0.91	43.53	74	L1
transcript:AT5G44210.1	Cau.Cau2BG000991	0.86	0.90	48.58	103	L1
transcript:AT1G15910.1	Cau.Cau1AG001423	1.00	0.99	58.00	366	L1
transcript:AT5G14895.1	Cau.Cau5AG000416	0.93	0.92	40.72	68	L1
transcript:AT1G30910.1	Cau.Cau2BG001883	0.95	0.99	69.87	211	L1
transcript:AT3G60300.1	Cau.Cau5BG003769	0.92	0.95	54.25	185	L1
transcript:AT5G64610.1	Cau.Cau3BG000925	1.00	1.00	86.06	389	L1
transcript:AT1G51550.1	Cau.Cau1AG001535	0.92	0.95	61.62	281	L1
transcript:AT2G01080.1	Cau.Cau3BG002059	0.84	0.76	76.35	155	L1
transcript:AT2G40930.1	Cau.Cau6BG000568	0.99	0.98	69.42	647	L1
transcript:AT5G66550.2	Cau.Cau1BG000277	0.89	0.95	64.44	145	L1
transcript:AT1G24160.2	Cau.Cau7AG000377	0.86	0.88	41.05	204	L1
transcript:AT2G39810.1	Cau.Cau5BG000724	1.00	1.00	52.54	518	L1
transcript:AT3G20970.1	Cau.Cau7BG001698	0.78	0.80	82.73	182	L1
transcript:AT5G23850.1	Cau.Cau9AG000260	0.98	0.96	60.49	323	L1
transcript:AT1G54790.3	Cau.Cau3BG001505	0.97	0.98	73.12	272	L1
transcript:AT1G15930.1	Cau.Cau1AG001428	1.00	1.00	74.31	107	L1
transcript:AT5G02310.3	Cau.Cau6AG001500	0.99	0.99	53.29	1100	L1
transcript:AT3G15190.1	Cau.Cau4BG001120	0.92	0.97	61.78	118	L1
transcript:AT5G67260.1	Cau.Cau1AG000467	0.96	0.95	54.95	200	L1
transcript:AT3G54900.1	Cau.Cau2AG000737	0.77	0.73	73.13	98	L1
transcript:AT5G43068.1	Cau.Cau3BG000519	0.94	0.83	40.23	35	L1
transcript:AT3G42050.1	Cau.Cau7BG001055	1.00	1.00	78.98	357	L1
transcript:AT4G19180.2	Cau.Cau6AG000282	1.00	1.00	65.94	513	L1
transcript:AT3G22480.2	Cau.Cau9AG001441	0.93	0.94	71.22	99	L1
transcript:AT3G55760.2	Cau.Cau9BG001433	0.92	0.91	61.06	345	L1
transcript:AT4G14960.2	Cau.Cau3BG001154	0.98	0.98	97.95	431	L1
transcript:AT5G15240.1	Cau.Cau6BG000103	1.00	0.99	61.56	261	L1
transcript:AT4G29210.1	Cau.Cau4BG000836	1.00	1.00	62.71	402	L1
transcript:AT3G12690.2	Cau.Cau9AG000010	0.99	0.92	63.34	375	L1
transcript:AT3G56810.1	Cau.Cau6BG000618	0.96	0.97	26.67	104	L1
transcript:AT3G26060.1	Cau.Cau4AG001735	0.98	1.00	71.03	152	L1
transcript:AT1G13500.1	Cau.Cau7BG000916	1.00	1.00	47.33	195	L1
transcript:AT1G10522.2	Cau.Cau7AG000396	0.66	0.65	78.81	93	L1
transcript:AT1G19980.1	Cau.Cau3AG000204	0.92	0.93	36.36	132	L1
transcript:AT2G21790.1	Cau.Cau1AG001886	1.00	1.00	86.41	646	L1
transcript:AT1G09360.1	Cau.Cau6AG001994	0.90	0.92	32.18	56	L1
transcript:AT4G13400.1	Cau.Cau4BG000651	1.00	0.90	73.31	261	L1
transcript:AT5G41920.1	Cau.Cau6BG001045	1.00	0.96	66.43	285	L1
transcript:AT4G12560.3	Cau.Cau2AG002746	1.00	1.00	51.44	214	L1
transcript:AT4G38640.1	Cau.Cau8AG000180	1.00	1.00	68.27	383	L1
transcript:AT1G03840.1	Cau.Cau2AG000633	0.93	0.96	54.71	273	L1
transcript:AT1G68890.1	Cau.Cau7AG000800	0.96	0.96	59.77	1006	L1
transcript:AT2G20990.1	Cau.Cau8BG000161	1.00	1.00	77.22	417	L1
transcript:AT2G17525.1	Cau.Cau1BG000027	0.98	0.99	60.45	373	L1
transcript:AT2G25430.1	Cau.Cau4AG000215	1.00	0.99	74.96	500	L1
transcript:AT5G22875.1	Cau.Cau8BG001522	1.00	1.00	82.86	58	L1
transcript:AT3G57600.1	Cau.Cau9BG000606	0.97	0.99	56.70	165	L1
transcript:AT1G65020.1	Cau.Cau5BG002353	1.00	1.00	70.19	226	L1
transcript:AT1G48650.1	Cau.Cau4BG001059	0.98	0.99	74.14	883	L1
transcript:AT1G53460.1	Cau.Cau5BG001337	0.87	0.87	48.62	141	L1
transcript:AT3G14000.2	Cau.Cau1BG000912	1.00	1.00	68.81	267	L1
transcript:AT1G55915.4	Cau.Cau1AG001497	0.99	1.00	48.51	196	L1
transcript:AT5G47230.1	Cau.Cau5AG000711	0.97	0.99	46.56	149	L1
transcript:AT1G53730.2	Cau.Cau1AG001016	1.00	1.00	68.40	500	L1
transcript:AT5G36110.1	Cau.Cau8AG002039	0.99	0.98	57.38	280	L1
transcript:AT1G80830.2	Cau.Cau1AG001433	1.00	1.00	76.61	416	L1
transcript:AT1G69380.1	Cau.Cau7AG000216	1.00	0.98	64.80	243	L1
transcript:AT5G21070.1	Cau.Cau2AG000406	1.00	1.00	86.58	200	L1
transcript:AT5G56940.1	Cau.Cau6BG001065	1.00	0.99	77.04	104	L1
transcript:AT4G32175.1	Cau.Cau5AG000437	0.63	0.86	76.47	117	L1
transcript:AT5G06940.1	Cau.Cau9AG000585	0.98	0.96	64.90	562	L1
transcript:AT1G28510.1	Cau.Cau2BG000644	0.91	0.92	65.38	102	L1
transcript:AT3G51140.1	Cau.Cau1BG000185	1.00	1.00	62.11	177	L1
transcript:AT1G67170.2	Cau.Cau6BG000320	0.91	0.66	58.79	204	L1
transcript:AT5G54062.1	Cau.Cau4BG001868	0.95	0.98	34.13	86	L1
transcript:AT4G29990.1	Cau.Cau1AG001023	0.98	0.98	52.41	457	L1
transcript:AT2G02070.2	Cau.Cau8AG001095	0.82	0.86	49.32	290	L1
transcript:AT4G12910.1	Cau.Cau2AG001500	0.93	0.95	52.69	245	L1
transcript:AT3G05975.1	Cau.Cau6BG001111	0.99	0.90	40.00	76	L1
transcript:AT1G21340.1	Cau.Cau3BG000715	1.00	0.94	36.33	109	L1
transcript:AT5G64680.3	Cau.Cau8AG001039	0.90	0.89	37.62	79	L1
transcript:AT5G18790.1	Cau.Cau9BG001680	1.00	1.00	89.66	52	L1
transcript:AT2G37460.1	Cau.Cau6AG001550	0.94	0.97	65.19	236	L1
transcript:AT2G43090.1	Cau.Cau5AG000736	0.76	0.75	78.53	150	L1
transcript:AT2G24440.1	Cau.Cau4BG000041	0.54	0.48	67.35	66	L1
transcript:AT1G47870.1	Cau.Cau3AG000218	0.98	1.00	46.87	202	L1
transcript:AT3G21760.1	Cau.Cau6BG001031	1.00	1.00	54.56	269	L1
transcript:AT1G12360.1	Cau.Cau8AG000222	0.98	0.98	81.31	535	L1
transcript:AT5G45950.1	Cau.Cau2BG002434	0.97	0.96	53.89	187	L1
transcript:AT4G25330.1	Cau.Cau2BG001396	0.74	0.46	37.65	64	L1
transcript:AT3G21540.1	Cau.Cau6AG001807	0.98	0.98	71.47	669	L1
transcript:AT5G67500.3	Cau.Cau1AG000559	1.00	1.00	77.90	215	L1
transcript:AT2G15790.1	Cau.Cau8AG000485	1.00	1.00	81.94	295	L1
transcript:AT5G55850.3	Cau.Cau4BG001620	1.00	1.00	75.95	60	L1
transcript:AT5G09220.1	Cau.Cau1AG001712	1.00	1.00	80.53	397	L1
transcript:AT5G33340.1	Cau.Cau7AG001116	1.00	1.00	58.77	258	L1
transcript:AT1G03560.1	Cau.Cau2AG001045	0.99	1.00	69.21	454	L1
transcript:AT2G40100.1	Cau.Cau7AG002251	1.00	1.00	75.54	210	L1
transcript:AT5G14920.1	Cau.Cau6AG000205	0.52	0.73	50.00	71	L1
transcript:AT5G58290.1	Cau.Cau1BG001769	0.99	1.00	89.29	367	L1
transcript:AT1G08980.1	Cau.Cau3BG001433	0.98	0.96	68.97	289	L1
transcript:AT5G50890.1	Cau.Cau7BG001277	0.92	0.93	73.54	278	L1
transcript:AT1G55020.1	Cau.Cau3AG001415	0.49	0.99	66.59	293	L1
transcript:AT1G28540.1	Cau.Cau2AG002431	0.93	0.88	59.62	62	L1
transcript:AT4G21200.1	Cau.Cau2AG002209	0.99	0.89	59.06	152	L1
transcript:AT2G25950.1	Cau.Cau4AG000469	1.00	1.00	85.29	174	L1
transcript:AT3G18630.1	Cau.Cau8AG001131	1.00	1.00	66.67	226	L1
transcript:AT4G31270.1	Cau.Cau4BG000019	1.00	1.00	40.66	124	L1
transcript:AT5G45800.1	Cau.Cau2AG002500	0.99	0.99	57.25	395	L1
transcript:AT5G42630.1	Cau.Cau3BG000400	0.95	0.95	46.90	159	L1
